,texto,tokens
719,viva méxico hoy en este día lleno de alegría y emoción celebramos con orgullo la valentía y determinación de aquellos héroes y heroínas que lucharon por un mejor país e iniciaron el movimiento por la independencia de nuestra tierra agradezco al gobernador por la invitación para conmemorar este importante día para las y los mexicanos nuestra historia nos ha enseñado que la unidad es la clave para superar cualquier desafío y alcanzar grandes logrosánimo jalisco ánimo méxico vivaméxico,"['viva', 'méxico', 'hoy', 'en', 'este', 'día', 'lleno', 'de', 'alegría', 'y', 'emoción', 'celebramos', 'con', 'orgullo', 'la', 'valentía', 'y', 'determinación', 'de', 'aquellos', 'héroes', 'y', 'heroínas', 'que', 'lucharon', 'por', 'un', 'mejor', 'país', 'e', 'iniciaron', 'el', 'movimiento', 'por', 'la', 'independencia', 'de', 'nuestra', 'tierra', 'agradezco', 'al', 'gobernador', 'por', 'la', 'invitación', 'para', 'conmemorar', 'este', 'importante', 'día', 'para', 'las', 'y', 'los', 'mexicanos', 'nuestra', 'historia', 'nos', 'ha', 'enseñado', 'que', 'la', 'unidad', 'es', 'la', 'clave', 'para', 'superar', 'cualquier', 'desafío', 'y', 'alcanzar', 'grandes', 'logrosánimo', 'jalisco', 'ánimo', 'méxico', 'vivaméxico']"
725,ya estamos listos con el operativo preventivo por el en el centro histórico de gdl por ello te invitamos a seguir las siguientes recomendaciones de seguridad y que viva méxico nochemexicana,"['ya', 'estamos', 'listos', 'con', 'el', 'operativo', 'preventivo', 'por', 'el', 'en', 'el', 'centro', 'histórico', 'de', 'gdl', 'por', 'ello', 'te', 'invitamos', 'a', 'seguir', 'las', 'siguientes', 'recomendaciones', 'de', 'seguridad', 'y', 'que', 'viva', 'méxico', 'nochemexicana']"
734,guadalajara es la capital de la mexicanidad para ti qué significa guadalajaraánimo vamos bien y se pondrá mejor vivaméxico,"['guadalajara', 'es', 'la', 'capital', 'de', 'la', 'mexicanidad', 'para', 'ti', 'qué', 'significa', 'guadalajaraánimo', 'vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'vivaméxico']"
740,renovamos el mercado manuel m diéguez en el barrio de san antonio a través del programa mi mercadolas acciones hechas fueronguarnicionespiso de concreto en plazoletabanquetas patio interior y pasillosimpermeabilizadoinstalación eléctrica e hidrosanitariamódulos lúdicos y bicipuertorehabilitación de bañosluminariascruceros segurosherreríabolardosjardineras y colocación de plantasseñalética para homologarse con la imagen de mercados ya intervenidoslos mercados de guadalajara son pilares de nuestra cultura lugares de encuentro y sobre todo son parte de nuestra historia y tradición vamos a seguir chambeando para dejarlos al cien ánimo guadalajara,"['renovamos', 'el', 'mercado', 'manuel', 'm', 'diéguez', 'en', 'el', 'barrio', 'de', 'san', 'antonio', 'a', 'través', 'del', 'programa', 'mi', 'mercadolas', 'acciones', 'hechas', 'fueronguarnicionespiso', 'de', 'concreto', 'en', 'plazoletabanquetas', 'patio', 'interior', 'y', 'pasillosimpermeabilizadoinstalación', 'eléctrica', 'e', 'hidrosanitariamódulos', 'lúdicos', 'y', 'bicipuertorehabilitación', 'de', 'bañosluminariascruceros', 'segurosherreríabolardosjardineras', 'y', 'colocación', 'de', 'plantasseñalética', 'para', 'homologarse', 'con', 'la', 'imagen', 'de', 'mercados', 'ya', 'intervenidoslos', 'mercados', 'de', 'guadalajara', 'son', 'pilares', 'de', 'nuestra', 'cultura', 'lugares', 'de', 'encuentro', 'y', 'sobre', 'todo', 'son', 'parte', 'de', 'nuestra', 'historia', 'y', 'tradición', 'vamos', 'a', 'seguir', 'chambeando', 'para', 'dejarlos', 'al', 'cien', 'ánimo', 'guadalajara']"
743,después de meses de trabajo está es la nueva imagen del mercado m diéguez date la vuelta quedó de primera mercado manuel m diéguez entre escorza y rayón mercado,"['después', 'de', 'meses', 'de', 'trabajo', 'está', 'es', 'la', 'nueva', 'imagen', 'del', 'mercado', 'm', 'diéguez', 'date', 'la', 'vuelta', 'quedó', 'de', 'primera', 'mercado', 'manuel', 'm', 'diéguez', 'entre', 'escorza', 'y', 'rayón', 'mercado']"
749,es viernes de no te pierdas el nuevo reto que enfrentarán los disueñadores del reality tapatíodiviértete con nosotros a las 1800 horas por guadalajaradisueña,"['es', 'viernes', 'de', 'no', 'te', 'pierdas', 'el', 'nuevo', 'reto', 'que', 'enfrentarán', 'los', 'disueñadores', 'del', 'reality', 'tapatíodiviértete', 'con', 'nosotros', 'a', 'las', '1800', 'horas', 'por', 'guadalajaradisueña']"
755,gracias por su apoyo ánimo jalisco,"['gracias', 'por', 'su', 'apoyo', 'ánimo', 'jalisco']"
761,vamos bien y se pondrá mejor porque este año logramos junto a 6750 asistentes al curso educavial 1019 niñas y niños instruidos por la biciescuela 287 proyectos de señalamiento vial 37 proyectos de señalamiento vial en zona escolar 16 cruceros seguros 4 proyectos de infraestructura ciclista 85 km 12663 ganchos pcd entregadosse implementaron dos programas nuevos biciescuela para mujeres programa de inmovilizadoresla aprobación del nuevo reglamento de movilidad transporte y seguridad vial guadalajaray muchos otros logros más informegdl,"['vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'porque', 'este', 'año', 'logramos', 'junto', 'a', '6750', 'asistentes', 'al', 'curso', 'educavial', '1019', 'niñas', 'y', 'niños', 'instruidos', 'por', 'la', 'biciescuela', '287', 'proyectos', 'de', 'señalamiento', 'vial', '37', 'proyectos', 'de', 'señalamiento', 'vial', 'en', 'zona', 'escolar', '16', 'cruceros', 'seguros', '4', 'proyectos', 'de', 'infraestructura', 'ciclista', '85', 'km', '12663', 'ganchos', 'pcd', 'entregadosse', 'implementaron', 'dos', 'programas', 'nuevos', 'biciescuela', 'para', 'mujeres', 'programa', 'de', 'inmovilizadoresla', 'aprobación', 'del', 'nuevo', 'reglamento', 'de', 'movilidad', 'transporte', 'y', 'seguridad', 'vial', 'guadalajaray', 'muchos', 'otros', 'logros', 'más', 'informegdl']"
764,disfrutamos en compañía del gobernador el desfile por el día del charro en el una celebración que nos conecta con nuestras raíces y la cultura charralas escaramuzas y sus majestuosos caballos liderando la marcha en compañía de los charros con su elegante vestimenta desfilaron con gran orgullo por las calles del corazón de la ciudadfelicidades a todos los charros de jalisco y de todo méxico seguiremos fortaleciendo nuestras tradiciones porque es un orgullo ser mexicanos centrohistórico,"['disfrutamos', 'en', 'compañía', 'del', 'gobernador', 'el', 'desfile', 'por', 'el', 'día', 'del', 'charro', 'en', 'el', 'una', 'celebración', 'que', 'nos', 'conecta', 'con', 'nuestras', 'raíces', 'y', 'la', 'cultura', 'charralas', 'escaramuzas', 'y', 'sus', 'majestuosos', 'caballos', 'liderando', 'la', 'marcha', 'en', 'compañía', 'de', 'los', 'charros', 'con', 'su', 'elegante', 'vestimenta', 'desfilaron', 'con', 'gran', 'orgullo', 'por', 'las', 'calles', 'del', 'corazón', 'de', 'la', 'ciudadfelicidades', 'a', 'todos', 'los', 'charros', 'de', 'jalisco', 'y', 'de', 'todo', 'méxico', 'seguiremos', 'fortaleciendo', 'nuestras', 'tradiciones', 'porque', 'es', 'un', 'orgullo', 'ser', 'mexicanos', 'centrohistórico']"
767,estuvimos en el xxiv encuentro iberoamericano de autoridades locales municipios e infancias territorios confiables para niñas y niños un evento organizado por en colaboración con organismos nacionales e internacionales les compartí las políticas dedicadas a las niñas y niños que hemos llevado a cabo en zapopan y guadalajara creamos una red de colmenas y centros culturales para reconstruir el tejido social a través de la educación la cultura y el deporte también construimos espacios públicos y apoyamos a 400 mil pequeños con mochilas uniformes y útiles escolares en guadalajara y zapopan gracias por la invitación a este encuentro trabajar por la niñez siempre ha sido una de mis mayores prioridades para ofrecerles un futuro lleno de oportunidades ánimo guadalajara,"['estuvimos', 'en', 'el', 'xxiv', 'encuentro', 'iberoamericano', 'de', 'autoridades', 'locales', 'municipios', 'e', 'infancias', 'territorios', 'confiables', 'para', 'niñas', 'y', 'niños', 'un', 'evento', 'organizado', 'por', 'en', 'colaboración', 'con', 'organismos', 'nacionales', 'e', 'internacionales', 'les', 'compartí', 'las', 'políticas', 'dedicadas', 'a', 'las', 'niñas', 'y', 'niños', 'que', 'hemos', 'llevado', 'a', 'cabo', 'en', 'zapopan', 'y', 'guadalajara', 'creamos', 'una', 'red', 'de', 'colmenas', 'y', 'centros', 'culturales', 'para', 'reconstruir', 'el', 'tejido', 'social', 'a', 'través', 'de', 'la', 'educación', 'la', 'cultura', 'y', 'el', 'deporte', 'también', 'construimos', 'espacios', 'públicos', 'y', 'apoyamos', 'a', '400', 'mil', 'pequeños', 'con', 'mochilas', 'uniformes', 'y', 'útiles', 'escolares', 'en', 'guadalajara', 'y', 'zapopan', 'gracias', 'por', 'la', 'invitación', 'a', 'este', 'encuentro', 'trabajar', 'por', 'la', 'niñez', 'siempre', 'ha', 'sido', 'una', 'de', 'mis', 'mayores', 'prioridades', 'para', 'ofrecerles', 'un', 'futuro', 'lleno', 'de', 'oportunidades', 'ánimo', 'guadalajara']"
770,en y hemos demostrado que sabemos ganar elecciones pero aún más importante sabemos construir buenos gobiernos esto ha sido posible porque en las buenas y en las malas nos hemos mantenido unidos y así le vamos a seguir para trazar un mejor camino para todas y todos ánimo y ánimo méxico jalisco,"['en', 'y', 'hemos', 'demostrado', 'que', 'sabemos', 'ganar', 'elecciones', 'pero', 'aún', 'más', 'importante', 'sabemos', 'construir', 'buenos', 'gobiernos', 'esto', 'ha', 'sido', 'posible', 'porque', 'en', 'las', 'buenas', 'y', 'en', 'las', 'malas', 'nos', 'hemos', 'mantenido', 'unidos', 'y', 'así', 'le', 'vamos', 'a', 'seguir', 'para', 'trazar', 'un', 'mejor', 'camino', 'para', 'todas', 'y', 'todos', 'ánimo', 'y', 'ánimo', 'méxico', 'jalisco']"
776,qué honor contar con tu presencia senadora y amiga en mi segundo informe de gracias por acompañarme en ese día tan especial informegdl,"['qué', 'honor', 'contar', 'con', 'tu', 'presencia', 'senadora', 'y', 'amiga', 'en', 'mi', 'segundo', 'informe', 'de', 'gracias', 'por', 'acompañarme', 'en', 'ese', 'día', 'tan', 'especial', 'informegdl']"
779,hoy celebramos la tradición el coraje y la destreza de aquellos que mantienen viva la herencia de los charros mexicanosen este día del charro los felicitamos por su dedicación por preservar nuestra cultura y la elegante vestimenta charra que ponen el nombre de guadalajara y jalisco en altoánimo díadelcharro,"['hoy', 'celebramos', 'la', 'tradición', 'el', 'coraje', 'y', 'la', 'destreza', 'de', 'aquellos', 'que', 'mantienen', 'viva', 'la', 'herencia', 'de', 'los', 'charros', 'mexicanosen', 'este', 'día', 'del', 'charro', 'los', 'felicitamos', 'por', 'su', 'dedicación', 'por', 'preservar', 'nuestra', 'cultura', 'y', 'la', 'elegante', 'vestimenta', 'charra', 'que', 'ponen', 'el', 'nombre', 'de', 'guadalajara', 'y', 'jalisco', 'en', 'altoánimo', 'díadelcharro']"
785,desde el comienzo de la administración del alcalde hemos trabajado arduamente por la seguridad el bienestar y la felicidad de nuestras niñas niños y adolescentes han sido dos años de gobernar con cariño y empatía siempre con el compromiso de brindar los mejores cuidados y atenciones a toda la población de nuestra bella ciudad misión que hemos logrado a través de nuestro centro de autismo y discapacidad intelectual cadi con el cual nuestras niñas niños adolescentes y adultos con esta condición han recibido atención integral a la salud física y psicológica esto gracias a la intervención terapéutica talleres prelaborales y capacitaciones nuestra casa hogar villas miravalle se ha convertido en un espacio digno para nuestras infancias el cual les motiva a estudiar realizar cada una de sus actividades día con día así como a tener nuevas oportunidades y experiencias a través lúdica el centro de atención integral a la niñez tapatía seguimos trabajando en la estrategia integral de prevención atención y seguimiento a niñas niños y adolescentes que se encuentran en condición de vulnerabilidad brindándoles un espacio seguro donde pueden aprovechar las salas de lectura radio y computación para aprender jugar y crecer con dignidad tenemos un largo camino aún por recorrer pero sabemos que trabajando juntos bien y de buenas tal como lo hemos hecho hasta ahora podremos seguir cumpliendo con nuestro principal objetivo el bienestar de todas las familias tapatías vamos bien y se pondrá mejor accionesquenosunen,"['desde', 'el', 'comienzo', 'de', 'la', 'administración', 'del', 'alcalde', 'hemos', 'trabajado', 'arduamente', 'por', 'la', 'seguridad', 'el', 'bienestar', 'y', 'la', 'felicidad', 'de', 'nuestras', 'niñas', 'niños', 'y', 'adolescentes', 'han', 'sido', 'dos', 'años', 'de', 'gobernar', 'con', 'cariño', 'y', 'empatía', 'siempre', 'con', 'el', 'compromiso', 'de', 'brindar', 'los', 'mejores', 'cuidados', 'y', 'atenciones', 'a', 'toda', 'la', 'población', 'de', 'nuestra', 'bella', 'ciudad', 'misión', 'que', 'hemos', 'logrado', 'a', 'través', 'de', 'nuestro', 'centro', 'de', 'autismo', 'y', 'discapacidad', 'intelectual', 'cadi', 'con', 'el', 'cual', 'nuestras', 'niñas', 'niños', 'adolescentes', 'y', 'adultos', 'con', 'esta', 'condición', 'han', 'recibido', 'atención', 'integral', 'a', 'la', 'salud', 'física', 'y', 'psicológica', 'esto', 'gracias', 'a', 'la', 'intervención', 'terapéutica', 'talleres', 'prelaborales', 'y', 'capacitaciones', 'nuestra', 'casa', 'hogar', 'villas', 'miravalle', 'se', 'ha', 'convertido', 'en', 'un', 'espacio', 'digno', 'para', 'nuestras', 'infancias', 'el', 'cual', 'les', 'motiva', 'a', 'estudiar', 'realizar', 'cada', 'una', 'de', 'sus', 'actividades', 'día', 'con', 'día', 'así', 'como', 'a', 'tener', 'nuevas', 'oportunidades', 'y', 'experiencias', 'a', 'través', 'lúdica', 'el', 'centro', 'de', 'atención', 'integral', 'a', 'la', 'niñez', 'tapatía', 'seguimos', 'trabajando', 'en', 'la', 'estrategia', 'integral', 'de', 'prevención', 'atención', 'y', 'seguimiento', 'a', 'niñas', 'niños', 'y', 'adolescentes', 'que', 'se', 'encuentran', 'en', 'condición', 'de', 'vulnerabilidad', 'brindándoles', 'un', 'espacio', 'seguro', 'donde', 'pueden', 'aprovechar', 'las', 'salas', 'de', 'lectura', 'radio', 'y', 'computación', 'para', 'aprender', 'jugar', 'y', 'crecer', 'con', 'dignidad', 'tenemos', 'un', 'largo', 'camino', 'aún', 'por', 'recorrer', 'pero', 'sabemos', 'que', 'trabajando', 'juntos', 'bien', 'y', 'de', 'buenas', 'tal', 'como', 'lo', 'hemos', 'hecho', 'hasta', 'ahora', 'podremos', 'seguir', 'cumpliendo', 'con', 'nuestro', 'principal', 'objetivo', 'el', 'bienestar', 'de', 'todas', 'las', 'familias', 'tapatías', 'vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'accionesquenosunen']"
788,animo presidente lemus buen dia juanjavierloera,"['animo', 'presidente', 'lemus', 'buen', 'dia', 'juanjavierloera']"
791,muy buen jueves estamos en plaza liberación para el izamiento de bandera de jalisco ánimo guadalajara,"['muy', 'buen', 'jueves', 'estamos', 'en', 'plaza', 'liberación', 'para', 'el', 'izamiento', 'de', 'bandera', 'de', 'jalisco', 'ánimo', 'guadalajara']"
794,dos años trabajando bien y de buenas por una mejor ciudad ánimo guadalajara vamos bien y se pondrá mejor informeguadalajara,"['dos', 'años', 'trabajando', 'bien', 'y', 'de', 'buenas', 'por', 'una', 'mejor', 'ciudad', 'ánimo', 'guadalajara', 'vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'informeguadalajara']"
797,hoy entregamos el parque san rafael completamente rehabilitado con las tres canchas nuevas de béisbol de primer nivel que utilizarán más de 400 niñas y niños de las ligas infantiles esto se hizo gracias al apoyo del fue un proyecto que inicio el gobernador cuando era alcalde de guadalajara para la recuperación de este espacio público que será completamente gratuito dedicado al deporte esto es muestra del trabajo que es posible lograr cuando se hace pensando en mejorar la calidad de vida de las y los ciudadanos ánimo guadalajara,"['hoy', 'entregamos', 'el', 'parque', 'san', 'rafael', 'completamente', 'rehabilitado', 'con', 'las', 'tres', 'canchas', 'nuevas', 'de', 'béisbol', 'de', 'primer', 'nivel', 'que', 'utilizarán', 'más', 'de', '400', 'niñas', 'y', 'niños', 'de', 'las', 'ligas', 'infantiles', 'esto', 'se', 'hizo', 'gracias', 'al', 'apoyo', 'del', 'fue', 'un', 'proyecto', 'que', 'inicio', 'el', 'gobernador', 'cuando', 'era', 'alcalde', 'de', 'guadalajara', 'para', 'la', 'recuperación', 'de', 'este', 'espacio', 'público', 'que', 'será', 'completamente', 'gratuito', 'dedicado', 'al', 'deporte', 'esto', 'es', 'muestra', 'del', 'trabajo', 'que', 'es', 'posible', 'lograr', 'cuando', 'se', 'hace', 'pensando', 'en', 'mejorar', 'la', 'calidad', 'de', 'vida', 'de', 'las', 'y', 'los', 'ciudadanos', 'ánimo', 'guadalajara']"
806,hoy queremos destacar los avances que se han logrado en los servicios médicos municipales durante la administración de gracias al compromiso y dedicación de nuestro y al trabajo en equipo con las y los tapatíos nuestra ciudad se ha beneficiado de importantes mejoras en la atención médica en primer lugar hemos trabajado arduamente para garantizar la disponibilidad de medicamentos equipos y suministros médicos de calidad en nuestras unidades médicas hemos entregado 11 ambulancias nuevas y equipadas 5 motocicletas bmw totalmente equipadas para la atención médica oportuna 150 uniformes al personal paramédico 10 bicicletas de montaña y uniformes a los cicloparamédicos y 218 uniformes al equipo de enfermería de los servicios médicos municipales al día de hoy hemos renovado las unidades médicas ignacio allende francisco ruiz leonardo oliva y ernesto arias con lo que incrementamos su capacidad en cirugías semanales y consultas a su vez seguimos capacitando a nuestros profesionales de la salud asegurándonos de que cuenten con los conocimientos más actualizados y puedan brindar una atención de primer nivel a las y los tapatíos el día de hoy contamos con 200 funcionarias y funcionarios municipales capacitados sabemos que la prevención es la clave para evitar y combatir enfermedades por eso tenemos activas campañas de mastografías gratuitas en diferentes puntos de la ciudad en las que se han atendido a 562 mujeres además se brindaron 41 consultas ginecológicas 111 estudios de papanicolau 70 colposcopías y 61 pcr vph estos son solo algunos de los logros que hemos alcanzado en materia de servicios médicos municipales en este último año seguiremos trabajando bien y de buenas para tener una mejor ciudad vamos bien y se pondrá mejor ánimoguadalajara,"['hoy', 'queremos', 'destacar', 'los', 'avances', 'que', 'se', 'han', 'logrado', 'en', 'los', 'servicios', 'médicos', 'municipales', 'durante', 'la', 'administración', 'de', 'gracias', 'al', 'compromiso', 'y', 'dedicación', 'de', 'nuestro', 'y', 'al', 'trabajo', 'en', 'equipo', 'con', 'las', 'y', 'los', 'tapatíos', 'nuestra', 'ciudad', 'se', 'ha', 'beneficiado', 'de', 'importantes', 'mejoras', 'en', 'la', 'atención', 'médica', 'en', 'primer', 'lugar', 'hemos', 'trabajado', 'arduamente', 'para', 'garantizar', 'la', 'disponibilidad', 'de', 'medicamentos', 'equipos', 'y', 'suministros', 'médicos', 'de', 'calidad', 'en', 'nuestras', 'unidades', 'médicas', 'hemos', 'entregado', '11', 'ambulancias', 'nuevas', 'y', 'equipadas', '5', 'motocicletas', 'bmw', 'totalmente', 'equipadas', 'para', 'la', 'atención', 'médica', 'oportuna', '150', 'uniformes', 'al', 'personal', 'paramédico', '10', 'bicicletas', 'de', 'montaña', 'y', 'uniformes', 'a', 'los', 'cicloparamédicos', 'y', '218', 'uniformes', 'al', 'equipo', 'de', 'enfermería', 'de', 'los', 'servicios', 'médicos', 'municipales', 'al', 'día', 'de', 'hoy', 'hemos', 'renovado', 'las', 'unidades', 'médicas', 'ignacio', 'allende', 'francisco', 'ruiz', 'leonardo', 'oliva', 'y', 'ernesto', 'arias', 'con', 'lo', 'que', 'incrementamos', 'su', 'capacidad', 'en', 'cirugías', 'semanales', 'y', 'consultas', 'a', 'su', 'vez', 'seguimos', 'capacitando', 'a', 'nuestros', 'profesionales', 'de', 'la', 'salud', 'asegurándonos', 'de', 'que', 'cuenten', 'con', 'los', 'conocimientos', 'más', 'actualizados', 'y', 'puedan', 'brindar', 'una', 'atención', 'de', 'primer', 'nivel', 'a', 'las', 'y', 'los', 'tapatíos', 'el', 'día', 'de', 'hoy', 'contamos', 'con', '200', 'funcionarias', 'y', 'funcionarios', 'municipales', 'capacitados', 'sabemos', 'que', 'la', 'prevención', 'es', 'la', 'clave', 'para', 'evitar', 'y', 'combatir', 'enfermedades', 'por', 'eso', 'tenemos', 'activas', 'campañas', 'de', 'mastografías', 'gratuitas', 'en', 'diferentes', 'puntos', 'de', 'la', 'ciudad', 'en', 'las', 'que', 'se', 'han', 'atendido', 'a', '562', 'mujeres', 'además', 'se', 'brindaron', '41', 'consultas', 'ginecológicas', '111', 'estudios', 'de', 'papanicolau', '70', 'colposcopías', 'y', '61', 'pcr', 'vph', 'estos', 'son', 'solo', 'algunos', 'de', 'los', 'logros', 'que', 'hemos', 'alcanzado', 'en', 'materia', 'de', 'servicios', 'médicos', 'municipales', 'en', 'este', 'último', 'año', 'seguiremos', 'trabajando', 'bien', 'y', 'de', 'buenas', 'para', 'tener', 'una', 'mejor', 'ciudad', 'vamos', 'bien', 'y', 'se', 'pondrá', 'mejor', 'ánimoguadalajara']"
812,para seguir poniendo en alto el nombre de y jalisco tenemos que escuchar a las y los jaliscienses y actuar en consecuencia los invito a que juntas y juntos hagamos un proyecto común para seguir defendiendo a nuestro estado como una tierra de desarrollo de libertad de igualdad y de oportunidades ánimo guadalajara,"['para', 'seguir', 'poniendo', 'en', 'alto', 'el', 'nombre', 'de', 'y', 'jalisco', 'tenemos', 'que', 'escuchar', 'a', 'las', 'y', 'los', 'jaliscienses', 'y', 'actuar', 'en', 'consecuencia', 'los', 'invito', 'a', 'que', 'juntas', 'y', 'juntos', 'hagamos', 'un', 'proyecto', 'común', 'para', 'seguir', 'defendiendo', 'a', 'nuestro', 'estado', 'como', 'una', 'tierra', 'de', 'desarrollo', 'de', 'libertad', 'de', 'igualdad', 'y', 'de', 'oportunidades', 'ánimo', 'guadalajara']"
