"css-4rbku5 href","css-9pa8cd src","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-4rbku5 href 7","css-9pa8cd src 2","css-901oao 8","css-4rbku5 href 12","css-901oao 9","css-901oao 10","css-4rbku5 href 13","css-901oao 11","r-4qtqp9 src","css-901oao 12","css-901oao 13","css-4rbku5 href 17","css-901oao 14","css-901oao 15","css-901oao 19"
"https://twitter.com/HopeBloomMusic","https://pbs.twimg.com/profile_images/1701690952405155840/HOhieAs7_normal.jpg","Hope Bloom (Music)","@HopeBloomMusic","Glorifying God","https://twitter.com/HopeBloomMusic/status/1696644645634093073/analytics","","1","","","17","","","173","","https://pbs.twimg.com/media/F4uv0yiaYAAW1tI?format=png&name=120x120","Promocionado","","","Rocks Hard","","spotify.com","https://abs-0.twimg.com/emoji/v2/svg/1f525.svg","Stream Hope Bloom","","","","",""
"https://twitter.com/Liquid_Dry","https://pbs.twimg.com/profile_images/1590756166514229248/bawbn-iR_normal.jpg","David Kings","@Liquid_Dry","·","https://twitter.com/Liquid_Dry/status/1711428418921750694","9 oct.","Edad del socavón 52 días, sigue creciendo, está lleno de basura, el problema es en Hda Ojo Zarco entre Hda los Belenes y Hda Huescalapa en colonia Oblatos","@PabloLemusN","https://twitter.com/PabloLemusN","","@siapagdl","https://twitter.com/siapagdl","","","https://pbs.twimg.com/ext_tw_video_thumb/1711428374382731264/pu/img/p2Vxez6YdaPDiPPU.jpg","1","https://twitter.com/Liquid_Dry/status/1711428418921750694/analytics","224","Respondiendo a","https://twitter.com/Liquid_Dry","@Liquid_Dry","","3","2","https://twitter.com/siapagdl","@siapagdl","y 8 más",""
"https://twitter.com/varelatellor","https://pbs.twimg.com/profile_images/1405964421545959425/mKbGPxOh_normal.jpg","luna negra","@varelatellor","·","https://twitter.com/varelatellor/status/1711427488461840735","9 oct.","Cúpula - 09 de Oct - Vía","@PabloLemusN","https://twitter.com/PabloLemusN","si hay que poner  5 candidatas mujeres a gubernaturas, lo que se me hace un súper absurdo, que las pongan en los otros 8 estados, MC  solo tiene posibilidades en Jalisco con","@muralcom","https://twitter.com/muralcom","tiene cero pos","https://t.co/uEfMqrxUzY","https://pbs.twimg.com/card_img/1713980409074061312/J5GrKYx9?format=jpg&name=small","","https://twitter.com/varelatellor/status/1711427488461840735/analytics","17","","","","","","","","","mural.com.mx","https://"
"https://twitter.com/gu26147102","https://pbs.twimg.com/profile_images/1613903104205889537/dtoAOpQe_normal.jpg","Jimmy Guerrero","@gu26147102","·","https://twitter.com/gu26147102/status/1711427381330669568","9 oct.","Desgraciadamente la sociedad mexicana no entiende.","","","","","","","","","","https://twitter.com/gu26147102/status/1711427381330669568/analytics","26","Respondiendo a","https://twitter.com/rogue_dan","@rogue_dan","","","","https://twitter.com/Gosth8688","@Gosth8688","y 4 más",""
"https://twitter.com/FelipeRomeromag","https://pbs.twimg.com/profile_images/1628115721770385410/gfh50Tce_normal.jpg","Felipe Romero","@FelipeRomeromag","·","https://twitter.com/FelipeRomeromag/status/1711424004345692581","9 oct.","Nadie con el ego tan grande puede gobernar ni su casa, en su informe no agradeció al mejor posicionado para ser gobernador. Te crees mucho al autonombrarte la diputada más votada de la historia y tú sabes que se lo debes a las circunstancias y a","@PabloLemusN","https://twitter.com/PabloLemusN","","","","","","","4","https://twitter.com/FelipeRomeromag/status/1711424004345692581/analytics","91","En respuesta a","https://twitter.com/ClaudiaSalasGDL","@ClaudiaSalasGDL","","3","","","","",""
"https://twitter.com/GuadalajaraGob","https://pbs.twimg.com/profile_images/1699106644213334016/wHc5sJ54_normal.jpg","Gobierno de Guadalajara","@GuadalajaraGob","·","https://twitter.com/GuadalajaraGob/status/1711423358489801179","9 oct.","Buenos días, ¡muchas gracias por el reporte! Hacemos un llamado a","","","para la revisión de los socavones en cuestión. Saludos.","@siapagdl","https://twitter.com/siapagdl","","","","1","https://twitter.com/GuadalajaraGob/status/1711423358489801179/analytics","34","Respondiendo a","https://twitter.com/OficialAlcalde","@OficialAlcalde","","","","https://twitter.com/siapagdl","@siapagdl","y 2 más",""
"https://twitter.com/JunPrez337222","https://pbs.twimg.com/profile_images/1710059068071497728/qqcyRK56_normal.jpg","Juan Pedro Preciado","@JunPrez337222","·","https://twitter.com/JunPrez337222/status/1711421342346867162","9 oct.","Clemente Castañeda nuestro apoyó total, será nuestro voto.
Lemus y Frangie artos y cansados la ciudadanía de lo que robado descaradamente, les saldrán más cosas escondidas de sus corruptelas.","","","","@DanteDelgado","https://twitter.com/DanteDelgado","","","","1","https://twitter.com/JunPrez337222/status/1711421342346867162/analytics","37","Respondiendo a","https://twitter.com/politicomx","@politicomx","","","","https://twitter.com/PabloLemusN","@PabloLemusN","y 14 más",""
"https://twitter.com/chabona","https://pbs.twimg.com/profile_images/1654176076216533002/9AJqKWtl_normal.jpg","SilvanaS","@chabona","·","https://twitter.com/chabona/status/1711419904627519894","9 oct.","Las promesas de","@PabloLemusN","https://twitter.com/PabloLemusN","en Zapopan, antes de brincar como chapulín a la alcaldía de Guadalajara. 

Ésto es MC en Jalisco.","","","tiktok.com","https://t.co/PBlSP6NpbG","","","https://twitter.com/chabona/status/1711419904627519894/analytics","43","","","","","Check out JcR's video.","","","","",""
"https://twitter.com/OficialAlcalde","https://pbs.twimg.com/profile_images/1585056638624407552/2DpS5EGf_normal.jpg","Alcalde Barranquitas oficial","@OficialAlcalde","·","https://twitter.com/OficialAlcalde/status/1711419792819638575","9 oct.","En toda la calle tenemos 4 zocabones Fray Juan de San Miguel 329 entre Sevilla y Esmeralda en la colonia alcalde alcalde barranquitas 
nos urge que nos apoye","@PabloLemusN","https://twitter.com/PabloLemusN","","@siapagdl","https://twitter.com/siapagdl","","https://twitter.com/OficialAlcalde/status/1711419792819638575/photo/1","https://pbs.twimg.com/media/F8AvNUQWUAIJY6k?format=jpg&name=360x360","2","https://twitter.com/OficialAlcalde/status/1711419792819638575/analytics","152","","","","","1","2","","","",""
"https://twitter.com/Rouux1","https://pbs.twimg.com/profile_images/1509176224186351622/mnWJ1rev_normal.jpg","Rosalinda Ortiz","@Rouux1","·","https://twitter.com/Rouux1/status/1711413954088513749","9 oct.","Dispendios millonarios realiza ⁦","@PabloLemusN","https://twitter.com/PabloLemusN","⁩ en contratación de banquetes. Es decir, comidas y cenas a todo lujo para sus cuates a cargo del dinero de los tapatíos, denuncia hoy ⁦","@DrCarlosLomeli","https://twitter.com/DrCarlosLomeli","⁩ …le detallaré cuanto y en que gasta nuestro alcalde…","https://twitter.com/Rouux1/status/1711413954088513749/photo/1","https://pbs.twimg.com/media/F8Ap6wWWEAA6rfo?format=jpg&name=small","12","https://twitter.com/Rouux1/status/1711413954088513749/analytics","2.269","","","","","58","80","","","",""
"https://twitter.com/chaf66","https://pbs.twimg.com/profile_images/1212794987651321856/kJ0613iI_normal.jpg","Fausto AChA","@chaf66","·","https://twitter.com/chaf66/status/1711409743439290734","9 oct.","Son unos genios","","","","","","","","","1","https://twitter.com/chaf66/status/1711409743439290734/analytics","74","Respondiendo a","https://twitter.com/jcrtoral","@jcrtoral","","","","https://twitter.com/CaabsaEagle","@CaabsaEagle","y 3 más",""
"https://twitter.com/felixgastelum1","https://pbs.twimg.com/profile_images/1453358324754362372/C24hKQ-L_normal.jpg","Félix Gastelum","@felixgastelum1","·","https://twitter.com/felixgastelum1/status/1711403781152219224","9 oct.","Gracias por el reporte, se revisa.","","","","","","","","","","https://twitter.com/felixgastelum1/status/1711403781152219224/analytics","18","Respondiendo a","https://twitter.com/MilyRocha19","@MilyRocha19","","","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 2 más",""
"https://twitter.com/CeceliCyntia","https://pbs.twimg.com/profile_images/1663167409132384256/UYUGyjPg_normal.jpg","CyntiaCeceli","@CeceliCyntia","·","https://twitter.com/CeceliCyntia/status/1711399025029595316","9 oct.","Descuidada??? O la falta de educación de la ciudadanía. No siempre es el gobierno","","","","","","","","","2","https://twitter.com/CeceliCyntia/status/1711399025029595316/analytics","58","Respondiendo a","https://twitter.com/rolonnnon","@rolonnnon","","","","https://twitter.com/Trafico_ZMG","@Trafico_ZMG","y 2 más",""
"https://twitter.com/loquesucedio_","https://pbs.twimg.com/profile_images/1244512433475063811/O4iPgsRz_normal.jpg","Periódico Lo que Sucedió","@loquesucedio_","·","https://twitter.com/loquesucedio_/status/1711398752248897810","9 oct.","Pelotero Carlos Correa y Pablo López guían a Mellizos sobre Houston y empetan Serie Divisional

LEA MÁS","@PabloLemusN","https://twitter.com/PabloLemusN","Cc.","@CarloscorreaUsa","https://twitter.com/CarloscorreaUsa","","https://twitter.com/loquesucedio_/status/1711398752248897810/photo/1","https://pbs.twimg.com/media/F8Abjw3XQAAKonG?format=jpg&name=small","","https://twitter.com/loquesucedio_/status/1711398752248897810/analytics","38","","","","https://abs-0.twimg.com/emoji/v2/svg/1f449.svg","","","https://twitter.com/hashtag/SerieDivisional?src=hashtag_click","","","https://"
"https://twitter.com/rogue_dan","https://pbs.twimg.com/profile_images/1637281714245337088/CeGBhBPf_normal.jpg","Daniel Sánchez","@rogue_dan","·","https://twitter.com/rogue_dan/status/1711397785675677907","9 oct.","Así voten por otro partido seguirá siendo lo mismo. Es un tema de educación y concientización en la  sociedad.","","","","","","","","","1","https://twitter.com/rogue_dan/status/1711397785675677907/analytics","32","Respondiendo a","https://twitter.com/gu26147102","@gu26147102","","","","https://twitter.com/Gosth8688","@Gosth8688","y 4 más",""
"https://twitter.com/PoderAG_Zap","https://pbs.twimg.com/profile_images/785642825358581760/J-XnYvEX_normal.jpg","Poder AG Zapopan","@PoderAG_Zap","·","https://twitter.com/PoderAG_Zap/status/1711397090574622747","9 oct.","Quedamos en espera del seguimiento","@PabloLemusN","https://twitter.com/PabloLemusN","","","","","","","","https://twitter.com/PoderAG_Zap/status/1711397090574622747/analytics","55","Respondiendo a","https://twitter.com/GdlMovilidad","@GdlMovilidad","","","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 5 más",""
"https://twitter.com/gu26147102","https://pbs.twimg.com/profile_images/1613903104205889537/dtoAOpQe_normal.jpg","Jimmy Guerrero","@gu26147102","·","https://twitter.com/gu26147102/status/1711396453501772224","9 oct.","La misma gente que vota por los lacras de movimiento ciudadano.","","","","","","","","","1","https://twitter.com/gu26147102/status/1711396453501772224/analytics","27","Respondiendo a","https://twitter.com/Gosth8688","@Gosth8688","","","","https://twitter.com/rolonnnon","@rolonnnon","y 3 más",""
"https://twitter.com/Gosth8688","https://pbs.twimg.com/profile_images/1565009952912973825/izxOTRz5_normal.png","Gustavo Zepeda","@Gosth8688","·","https://twitter.com/Gosth8688/status/1711395638901149986","9 oct.","Descuidada por la gente que hace ese tiradero","","","","","","","","","1","https://twitter.com/Gosth8688/status/1711395638901149986/analytics","83","Respondiendo a","https://twitter.com/rolonnnon","@rolonnnon","","","","https://twitter.com/Trafico_ZMG","@Trafico_ZMG","y 2 más",""
"https://twitter.com/rolonnnon","https://pbs.twimg.com/profile_images/1452091355648438274/URHk4QtK_normal.jpg","Christian","@rolonnnon","·","https://twitter.com/rolonnnon/status/1711389383822033024","9 oct.","Qué descuidado tiene Enrique Díaz de León el","@PabloLemusN","https://twitter.com/PabloLemusN","","@GuadalajaraGob","https://twitter.com/GuadalajaraGob","","","https://pbs.twimg.com/ext_tw_video_thumb/1711389268679995393/pu/img/YjsFhD7CtYC6IuYg.jpg","6","https://twitter.com/rolonnnon/status/1711389383822033024/analytics","8.008","","","","","8","18","","","",""
"https://twitter.com/_ngelOG","https://pbs.twimg.com/profile_images/1661402633221939208/RTcYjqtP_normal.jpg","Angel","@_ngelOG","·","https://twitter.com/_ngelOG/status/1711387625108443237","9 oct.","se parece a un pendejo que dice, ánimo Guadalajara","@PabloLemusN","https://twitter.com/PabloLemusN","","","","","","","1","https://twitter.com/_ngelOG/status/1711387625108443237/analytics","138","En respuesta a","https://twitter.com/HBarcelo51","@HBarcelo51","","","","https://twitter.com/AtlasFC","@AtlasFC","","y"
"https://twitter.com/WordsOfPencil","https://pbs.twimg.com/profile_images/1664983174567321600/6muuI8Oe_normal.jpg","Words of Pencil","@WordsOfPencil","·","https://twitter.com/WordsOfPencil/status/1711386214165520385","9 oct.","Siguen y siguen y siguen los asaltos ya van tres conocidos que son víctimas en la misma zona, hasta parece que la misma policía los protege, hdspm 
Zona de la Normal (glorieta) Gdl ¡¡URGEEEE hagan algo ya!!","","","","","","","","","","https://twitter.com/WordsOfPencil/status/1711386214165520385/analytics","26","Respondiendo a","https://twitter.com/WordsOfPencil","@WordsOfPencil","","","","https://twitter.com/PoliciaGDL","@PoliciaGDL","y 2 más",""
"https://twitter.com/anvader_a","https://pbs.twimg.com/profile_images/1660671195941928961/MVzbbd2v_normal.jpg","ANVADER","@anvader_a","·","https://twitter.com/anvader_a/status/1711383382301540430","9 oct.","Ola que acen
Destruir el edificio junto con banqueta sin permiso y sin protectores o que hacen?
Colonias esquina Niños Héroes","@PabloLemusN","https://twitter.com/PabloLemusN","","@GuadalajaraGob","https://twitter.com/GuadalajaraGob","","https://twitter.com/anvader_a/status/1711383382301540430/photo/1","https://pbs.twimg.com/media/F8AOHPhW0AA_YJc?format=jpg&name=small","1","https://twitter.com/anvader_a/status/1711383382301540430/analytics","43","","","","","","","","","",""
"https://twitter.com/jcrtoral","https://pbs.twimg.com/profile_images/1629889901389836291/_SXbJ21-_normal.jpg","José Toral","@jcrtoral","·","https://twitter.com/jcrtoral/status/1711382877089276032","9 oct.","Durante un panel la semana pasada, un participante comentó que los municipios metropolitanos quieren comprar la concesionaria","@PabloLemusN","https://twitter.com/PabloLemusN","como parte del plan de crear un ""SIAPA de la basura"".
¿Cómo se les ocurre esa barbaridad","@CaabsaEagle","https://twitter.com/CaabsaEagle",",","","https://pbs.twimg.com/ext_tw_video_thumb/1711382834139566081/pu/img/XnMxQz4R_vrX1KU7.jpg","3","https://twitter.com/jcrtoral/status/1711382877089276032/analytics","4.032","","","","","19","48","","","",""
"https://twitter.com/jcrtoral","https://pbs.twimg.com/profile_images/1629889901389836291/_SXbJ21-_normal.jpg","José Toral","@jcrtoral","·","https://twitter.com/jcrtoral/status/1711382877089276032","9 oct.","Durante un panel la semana pasada, un participante comentó que los municipios metropolitanos quieren comprar la concesionaria","@PabloLemusN","https://twitter.com/PabloLemusN","como parte del plan de crear un ""SIAPA de la basura"".
¿Cómo se les ocurre esa barbaridad","@CaabsaEagle","https://twitter.com/CaabsaEagle",",","","","3","https://twitter.com/jcrtoral/status/1711382877089276032/analytics","4.032","","","","","19","48","","","0:00 / 0:59",""
"https://twitter.com/politicomx","https://pbs.twimg.com/profile_images/1488675003591802883/uZxkOJQo_normal.jpg","Político MX","@politicomx","·","https://twitter.com/politicomx/status/1711373448839381139","9 oct.","El Power Ranking de Jalisco se encuentra dividido, pues en los dos primeros lugares se encuentran el alcalde de Guadalajara,","@PabloLemusN","https://twitter.com/PabloLemusN","y en segundo lugar, pero muy de cerca, se encuentra el morenista","@DrCarlosLomeli","https://twitter.com/DrCarlosLomeli",".","https://t.co/XdSCDGQCNQ","https://pbs.twimg.com/card_img/1714077898229829633/PUWYWvMs?format=jpg&name=small","1","https://twitter.com/politicomx/status/1711373448839381139/analytics","740","","","","","4","","","","politico.mx",""
"https://twitter.com/politicomx","https://pbs.twimg.com/profile_images/1488675003591802883/uZxkOJQo_normal.jpg","Político MX","@politicomx","·","https://twitter.com/politicomx/status/1711372033571926397","9 oct.",".","@PabloLemusN","https://twitter.com/PabloLemusN","y","@DrCarlosLomeli","https://twitter.com/DrCarlosLomeli","se mantienen como punteros del Power Ranking de Jalisco

En el conteo de","https://twitter.com/politicomx/status/1711372033571926397/photo/1","https://pbs.twimg.com/media/F8AC-tcXYAAedTI?format=jpg&name=small","1","https://twitter.com/politicomx/status/1711372033571926397/analytics","1.270","y 9 más","","Clemente Castañeda H","","7","","","Mostrar más","se mantienen como favoritos en las preferencias rumbo a las elecciones de 2024 en el estado: la 4T cierra con cuatro lugares…",""
